epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,378.204,0.66946,1.17493,0.85211,0.17557,0.14632,0.08035,0.021,2.24616,7.92977,2.18026,4.908e-05,4.908e-05,4.908e-05
180,380.275,0.67206,1.3235,0.85584,0.18925,0.15001,0.08124,0.02094,2.24777,7.90652,2.17672,4.58597e-05,4.58597e-05,4.58597e-05
181,382.352,0.72309,1.42449,0.87896,0.1904,0.15135,0.08086,0.02111,2.24289,7.89184,2.17145,4.27838e-05,4.27838e-05,4.27838e-05
182,384.433,0.65418,1.35611,0.84176,0.20332,0.15718,0.08757,0.02237,2.24107,7.88249,2.17062,3.98531e-05,3.98531e-05,3.98531e-05
183,386.518,0.64273,1.21424,0.84037,0.19148,0.15638,0.08867,0.02324,2.23836,7.87505,2.16976,3.70683e-05,3.70683e-05,3.70683e-05
184,388.616,0.60941,1.16221,0.80108,0.18621,0.15638,0.08759,0.0234,2.23177,7.87095,2.16364,3.44301e-05,3.44301e-05,3.44301e-05
185,390.711,0.66314,1.24087,0.8388,0.18522,0.15504,0.09257,0.02446,2.23265,7.88262,2.1696,3.19392e-05,3.19392e-05,3.19392e-05
186,392.792,0.63946,1.20716,0.83758,0.17975,0.14632,0.0932,0.02454,2.23425,7.89778,2.17192,2.95961e-05,2.95961e-05,2.95961e-05
187,394.872,0.65136,1.21672,0.82406,0.17024,0.15379,0.09514,0.02532,2.23573,7.90602,2.18259,2.74015e-05,2.74015e-05,2.74015e-05
188,396.958,0.66819,1.3235,0.83463,0.16971,0.15474,0.09518,0.02563,2.23496,7.91748,2.18356,2.53559e-05,2.53559e-05,2.53559e-05
189,399.047,0.62578,1.17941,0.84838,0.17116,0.15847,0.09869,0.02563,2.24132,7.91754,2.19385,2.34598e-05,2.34598e-05,2.34598e-05
190,401.129,0.60795,1.22271,0.82475,0.16633,0.16161,0.09496,0.02465,2.24433,7.91407,2.19949,2.17136e-05,2.17136e-05,2.17136e-05
191,403.582,0.5537,1.01228,0.7785,0.16508,0.15446,0.09403,0.02444,2.24637,7.90285,2.20224,2.01178e-05,2.01178e-05,2.01178e-05
192,405.774,0.58076,1.0438,0.76871,0.16371,0.15446,0.09132,0.02382,2.24699,7.89403,2.20649,1.86729e-05,1.86729e-05,1.86729e-05
193,407.846,0.56228,1.07042,0.80574,0.16622,0.15446,0.09158,0.0234,2.24939,7.89315,2.20776,1.7379e-05,1.7379e-05,1.7379e-05
194,409.932,0.5324,1.00687,0.74878,0.1666,0.15312,0.08974,0.02278,2.25027,7.89915,2.21326,1.62367e-05,1.62367e-05,1.62367e-05
195,412.011,0.56826,1.02361,0.77731,0.16798,0.15178,0.08781,0.02216,2.25083,7.89878,2.21356,1.5246e-05,1.5246e-05,1.5246e-05
196,414.099,0.52179,0.95394,0.75978,0.16499,0.15504,0.08843,0.02238,2.25078,7.88521,2.21452,1.44074e-05,1.44074e-05,1.44074e-05
197,416.203,0.53567,0.96932,0.75427,0.16725,0.15168,0.0864,0.02178,2.2502,7.87299,2.21179,1.3721e-05,1.3721e-05,1.3721e-05
198,418.29,0.53096,1.01709,0.77591,0.16861,0.15178,0.08674,0.02163,2.25087,7.86623,2.21069,1.31869e-05,1.31869e-05,1.31869e-05
199,420.484,0.55623,0.99025,0.77707,0.17033,0.14882,0.08799,0.02163,2.25167,7.85996,2.21174,1.28053e-05,1.28053e-05,1.28053e-05
200,422.759,0.56072,1.04292,0.77965,0.16303,0.14514,0.08675,0.02105,2.25112,7.84613,2.21054,1.25763e-05,1.25763e-05,1.25763e-05
